flutter_path,file_type,dimensions,sha256,consumer,migrate_to_native,native_destination,notes
assets/emoji/modern/0_1792.png,PNG,66x66,E8058AA09C53E9B13AB30BF4C46D83350620CB87DFB730C2113F525D226CEDC8,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1793.png,PNG,66x66,311D2D796954DDC6E13B6B2568ACDC13029115DCE672B82923E4F21BE7990B92,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1794.png,PNG,66x66,11A59A448C3E106833034EC484C64A6B9899779B5A99184F33CA192605F7A7D5,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1795.png,PNG,66x66,00D07F9B4B065345CF9E914C1D4C70A1FDDADD14F5DF410DAC8F3C2968569EAC,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1796.png,PNG,66x66,0AD21A8AA4FE5DE9AA76714E21188D4353E61CAE0ACE39210A8C85E960A09199,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1797.png,PNG,66x66,1BD3B0DCBFCAB1E91CCA0C4AAE1C1BCA32DC9EF3C374F8AF5891C8C7932A5D49,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1798.png,PNG,66x66,449282A3B46F783A5E83A0EF61ABDBD6AD058735BE9558308919C738EEAD6458,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1799.png,PNG,66x66,87FF314D33FEA97655C9F5171C621826325663D870053B93057D0EBFA2D9EED6,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_18.png,PNG,66x66,8360D5C34525B27DC9F21F00A3B5C213A011CE172B4F407792694DE813E1FA29,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_180.png,PNG,66x66,7A72EC7954804A8BB66E0BBAC634BBE10ACDF5EBFC556BD80D54D8719CF0C3C6,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1800.png,PNG,66x66,3FAAF5E6622DC4CD505AFC671AAAB7D658D8486AFA3050642BA00B15707F5A95,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1801.png,PNG,66x66,3F038B53ECE2545CA2E6233C27D99218818C09E5225957AF78F1F47C4EB93A1A,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1802.png,PNG,66x66,75DF8B92C85C32A6F301BB1FD4277386A096D8457AFEB5C760CF4FAB9D98D533,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1803.png,PNG,66x66,4FC28CC9474960F74652A0A83F3671AEC377A3B7C6990F05F3622182959B9D4F,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1804.png,PNG,66x66,8E79985EAC28AA4E50CC183F1C7922DEDB9BADC8B7A4000B623FE52798F6D9CB,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1805.png,PNG,66x66,4B265BD0EE5D898B7345AE4275A1CC7DB0A9F4AEC7CEB13DEDA641ED606412B1,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1806.png,PNG,66x66,52321289BAB6E22D886F32FD2651980AF200F38F74A50BDC655A3617F22B534E,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1807.png,PNG,66x66,5072317180C83A2A70E340B16CDCB0B6E3B1E52B0B0805492D2587CA58A83A7B,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1808.png,PNG,66x66,EFC569CF72A232C9099F2DA91E807B46C19129617CB63D4380C3DF44A010223C,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1809.png,PNG,66x66,043AFAAFE701053C1BDC6638790E292F2422C5967DB0FC185BD39048C71C4A5E,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_181.png,PNG,66x66,A57CD5037AA5DF20DFBB6A7DC3A3E0E7617E4469FDBD54FF876C744814A862D5,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1810.png,PNG,66x66,B2E9BBE5ED0E4FA9EE68C895B472A1C2C1AB430B20B335A639B767A23349FE4A,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1811.png,PNG,66x66,B278D4BCBDF0F57E39E904BF5147477DA0E8CF8F875696026F6DB90EA6F41D2D,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1812.png,PNG,66x66,3AA5C7F0D17898536F6C9BC49F0C818C96888AF2EC522ED7086E20B8A93BCCC9,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1813.png,PNG,66x66,F0F99D896D1ABCE707C6104D8D356CBCC56ED81D79297834F363EB835A074A15,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1814.png,PNG,66x66,3E34D8974F36D75BA7435409159F0FECB467EC47A206BACC86C8344878FC73A2,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1815.png,PNG,66x66,115C8DD5616E3799E02CCD329AD84600C9191B69558B80B8AEF9AB75EE80C376,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1816.png,PNG,66x66,18BE53ABC80ED07E62584EF4BC3F5B7B9A8F7D5D80246E3E60FC404C7FD17FB3,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1817.png,PNG,66x66,98B3DA0D38145F1A0CFDBFB64178A67B7564AEA47E633D2AE847D275929DB6E1,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1818.png,PNG,66x66,904FB4747897CFC31A7107C4E786A2826EF0DBB61BD3C0DFCE4388C808D0745F,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1819.png,PNG,66x66,1DA6B4AD59841A1590083A251BB2C41C10B9B5D9134B104867A6D6137DD29646,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_182.png,PNG,66x66,2E7B58BA906131DFFDA3E5104FA1D14DCF6764DD408B486CE1A7159AD7F57317,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1820.png,PNG,66x66,B77AFC856AF71049364EB4A0FD65C049762B684015DEF1974DE14729A38968CC,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1821.png,PNG,66x66,0F10DB57842A8A1D09867D3D3CF535CDADCF594DF3A05E2A0C2B9B1627F3D712,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1822.png,PNG,66x66,45BDEC83BCE15E973FBB952742992BBD3A0F375B13B25A443631EF1E0DEF5B0D,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1823.png,PNG,66x66,CFF12054FDD488D869C5C5E599CEAB54E3D86D9A0DE83D8461BC18179EAF8B03,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1824.png,PNG,66x66,218CC93DE8C9F343CB98CE1181E18031CB59019928FFFFC80FEC245FFC26984D,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1825.png,PNG,66x66,B65948AF109A4D1FE6CD07D87C41A8B9C9CEBF1A404865CAD0AD896B179A15BC,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1826.png,PNG,66x66,07E93B93A5B5F009023A08154FF933BBCA0C1C08C9B61BA52EA0B121D5A5AC23,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1827.png,PNG,66x66,2EC2F3268F4EE00B09B9F3D92AA8D4039B3BAAE91B7D8912BF3B109D54912EC1,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1828.png,PNG,66x66,09B8B76C9806EC443A6453C5F83F72ABEEDED3466BE882E3547C023EDB3E5BD3,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1829.png,PNG,66x66,297A32BDA8B19BA1F01FD7D2C6F477817E4CC0C4CBC6559807EC4ACB33207022,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_183.png,PNG,66x66,FD3634FBB9533A16FDD4BADEB46C7AEE6508A49D770ACD1FE77942F7219EC4C6,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1830.png,PNG,66x66,ABDB428AC0F4560DD05A951D3392FEE91C7CF229EA0B03DAA48844883A4180CB,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1831.png,PNG,66x66,C7248568F981770AC7A701D820EDBF42C3170788D3D134911D069BD9D27877DC,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1832.png,PNG,66x66,223154BFF26786A2DFA9DF0B858C6C4FEB7948AFA8E932884F654E5D3CFB23A1,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1833.png,PNG,66x66,FA7E1C5563170A3D086C3122D3592B8BB4CB42A15E855B6E79F437F500E61C27,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1834.png,PNG,66x66,C099FAB8F935B73FA8C00A470169BBA1482C2A9A1B511827B64AEDF0D2BF02CB,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1835.png,PNG,66x66,E4777C08120803FBCA7423474FEB8AFEC8D681B21603A243200A305239CC7208,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1836.png,PNG,66x66,6B41CC8AF2ACC7F4AC17F049133CB53ADA8A3DCC31A4DA755A373769EAAB1765,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1837.png,PNG,66x66,B65594629076566509AC70D9E4242C05B80D04956C99C08BD71A6A4856705B44,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1838.png,PNG,66x66,49B14EE5C5A8E9F657BF93CD8F7AA1B8006AE1A409CF6F43EBCEA6BD0F95FC3B,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1839.png,PNG,66x66,6C7383B7CB9BB1D488976C54BDE4DE21146CB769B8EFEC3B5A54182F760A21F8,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_184.png,PNG,66x66,4FD8323EC63FC557DBA0EAFDD14E6AC1C4E5991805BFF0FF64B9AADC3D028929,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1840.png,PNG,66x66,E03780DD304803030359D634EA9D3A0288E57A21FA8213B55B657D4146E014D6,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1841.png,PNG,66x66,8C3C648A48ECA61EEAC93A3D80EA3359801D2913409C59B780962FF33DE4ED1E,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1842.png,PNG,66x66,D9F425F9D1F4349D88B680EFFA18DFA04127FC3BE7D8A6CF70D7392E01A27D6A,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1843.png,PNG,66x66,191A8E53E656337FAC656D59B2A7C0879FF3E8510D0B072A87A41CB876E1CF2D,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1844.png,PNG,66x66,F89190C0FB28F15F390C9DA5AA41A23126B5EA6B43BB853B6D9C897D677D70F7,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1845.png,PNG,66x66,7D3D3975F566370F4F2A8D14C4A91010091F3142B6CBB869832067BE660CA51C,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1846.png,PNG,66x66,85C49D1C855114A6E4571DD949B665FC57316E1304BED7B86D65C300CA66898E,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1847.png,PNG,66x66,70F7CC04E93EBC9C7CE6EADBD69218927D6074C1EECECB1FC8DEC0E02D740884,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1848.png,PNG,66x66,EF4D96D049A28DD309D7078516FB7D9514356A732B9E82D7F074E41BA925E35F,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1849.png,PNG,66x66,F21A2C6AA92AB393B5918C8E78E640AC16C895C3CB388E5E298F898C413E3FC5,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_185.png,PNG,66x66,C5FD0513059261AB179B720E1F55C19E0F3963CD07F0D80798756346B85EDD9C,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1850.png,PNG,66x66,D5B4B98702BCEDF27D7B935ADBB9E528BF6CF87C4A4199C3C3023FC92B9F4BF6,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1851.png,PNG,66x66,5C1C1623D7854D1C741E97C330E0BED029BCD42F9C650FC85CC1138E0FE24FB0,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1852.png,PNG,66x66,888F68D148DFB33E8134380508625FC86E15118A4175B572D9AE7510E4B2148E,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1853.png,PNG,66x66,8D452B5B2067CD328EEC212C7892CADC7EFBC826511949671F89CF05B7C7D688,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1854.png,PNG,66x66,E7F12EBE956EC3D26D1151ABE284F37E4FCF071DF16A569886CDC81EADDCC840,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1855.png,PNG,66x66,15E1219ED793A2088B2E412CB5551B90592AC3A4126428266B1782923F1EBAD4,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1856.png,PNG,66x66,9AE6AB6BA3BBA05C3C491EB6A486AFDDA6A3F8F3695C7CDC72C8D8F26BFA1F13,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1857.png,PNG,66x66,FC4FAB62961BC146295FF473195A5373EE88536BB4314D826D0B4EAFDEB01FAA,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1858.png,PNG,66x66,4936B855E716679D11F5ACDEA164B69829855944D7A76BE96A5CE1BB81C0EEC4,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1859.png,PNG,66x66,DAEDCC2F5AED81C0B27DB02E6EAC95E6CE7618748B73461410FAC37AED1207D6,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_186.png,PNG,66x66,EC4EEAC6F9DF148DF21F23F41303AA5E041D6D2C088C33729380467F3EC45224,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1860.png,PNG,66x66,08A97208FC1AE7AA5DFCCE62C44410E987F2EB4EC3B1E62CEB232BBCE64C3994,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1861.png,PNG,66x66,7C69CE4B5E253B24DAD42CFD554D2161077E3F16FDA6EF69BB57B119B5E3F2E6,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1862.png,PNG,66x66,110D6CED00F44674EE183EC1B3DBF88B5581451C724B9B4DB6F56F65ECD12352,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1863.png,PNG,66x66,7BD9260CDF7396157435AD1B87BBCAE5EEB9CC068ECEE7C2E98B9FFCB21DC48B,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1864.png,PNG,66x66,983E6A88FBBFA9E3C88B361C21FF69746D400972FA256C1920A2A6058F28CB09,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1865.png,PNG,66x66,D7AF6D46CF7914B5795FDCF3EE2E2ACC177B0F0F332EAC283A8A85CADFA29524,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1866.png,PNG,66x66,9508ACEC610B82CF85A9065D0261CFE79174B5AED1F624C2F8CDA9B502825046,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1867.png,PNG,66x66,6AEA47FCD53CFAFF10414308266FBECCF7A51E59D4DA0B2352466BC0A2134598,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1868.png,PNG,66x66,DBF01D68F90A6A8E4A0E2BF9B6E9ACB37BA40826B2FA33A18CFD2E3BB7CBA0CD,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1869.png,PNG,66x66,AD174BE112B7764D40002E13BD777AED2EEA8D617A37FDDE2222C88DEAC56A5A,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_187.png,PNG,66x66,0600E88931C0E42C989AA3F0A2B13198AC7A9739906B02E593622B2985DE5280,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1870.png,PNG,66x66,37C88395B6266D7FAE603B10597C93FC59B723802B05D4FA38D5DA6816484DF9,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1871.png,PNG,66x66,85CA5338B55CB317F16C0E9AB8BEFC2761CAC556AF2BF17C5DF0AFD602A6E54A,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1872.png,PNG,66x66,4A5CBF45054731A9B664395E6F42FCF1FEEA9335E950E183BA7EBA0AA05B6BEC,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1873.png,PNG,66x66,F5FDC320F6E221D9B8103C9D3E2B401D5626B6D551D02A947771E7CCF12977E1,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1874.png,PNG,66x66,B0DADE271A3F3226B08A08EFBF4DA9231D8983208072B3752FB5D5A3B43CA816,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1875.png,PNG,66x66,97AAB3505488AB68ED8790908AACDD65B1C89EBD0EA59EB20EB4C3D4BAA10BC9,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1876.png,PNG,66x66,368EAC2DDB60316A7C1A593B4EBCBCCD7099BDA0D25CBB01D78E3BEE3F2BF833,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1877.png,PNG,66x66,B558B4ED82C22ADC586DCDCA870748765CCD93F92B94382F481D4D2F48C7FDE8,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1878.png,PNG,66x66,30C4C9B8C0FDB7E99D5CF112D4779EF5CDD25A4305D420FE6FEF614FF8014AB0,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1879.png,PNG,66x66,0A2646F7131C30DA759591AC3459E45CD9D7369BF2F629EDB02E3060AB75D112,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_188.png,PNG,66x66,98D41A53F3E918EC5A06F5DF706BF8E39814D758ACC859ED18475128AF9770A5,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1880.png,PNG,66x66,751214F17A81A04F176581A8287EA91A6B249B7639356F55C78E3945343CB625,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1881.png,PNG,66x66,C2EEF4332E54170260E07CFF6DD2B44A7DBCBCA15EF1FD55B1E85AD4E9810BD7,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1882.png,PNG,66x66,A71E9A60EFC9769AA5C8E8629FAB097581D35C0EAAC2498CDD2DA1F97EC36475,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1883.png,PNG,66x66,9ADF147C5E338AF93F336D2D8E5F117930B449C33C432A06FA9E5ED2AC4DEE96,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1884.png,PNG,66x66,4D4E1DC9A9707B33202B8F9FF63BA9331DB305257B64F685C088F54687247355,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1885.png,PNG,66x66,6753E64A1556486824F5148E3B758B8A960382F0866327F111A742FB29B10208,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1886.png,PNG,66x66,4365C56C354B99538B5961EEFA87895D7C3764F6B753A1D6D80AE6DE86E885CD,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1887.png,PNG,66x66,556D95DD7461401AA93790BD14386BE9820F2EC09E17579855EC2C821E66F0BD,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1888.png,PNG,66x66,BAE02CDDBF7AB089ACB6CFB89F19B87DD49C091A5EED6E38E171E30F94D3B81C,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1889.png,PNG,66x66,C65021EC0F4671F08588126D90CE923F13C98B17FD92F8D76B146952C6394457,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_189.png,PNG,66x66,F07906D9E29E7BA1216586F9CBCF4C0E3E78D4066D429729EB1E3973A81C69EC,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1890.png,PNG,66x66,AD8A566E15BC9B341B34C8CB2FD1F18B4E67B45DB2EE75B5AB184542926D113C,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1891.png,PNG,66x66,41534F34B801D006DD8FA155EA5B91284AD9CB4A9B2935EC900760619A86B6A1,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1892.png,PNG,66x66,566B5687E6D46115FF7145663F75FBCB00AA30C96858326115561ADFB393CD1B,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1893.png,PNG,66x66,167CE887B2B4D9B8019AA257B5AC634B3C96FF9C167BDC800AC902E9526B74B1,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1894.png,PNG,66x66,80CD8FC28B068D57FE78959A7379405C34954F436A6B6679C62A44EC6424B4E6,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1895.png,PNG,66x66,3AACC399BD9397602DEA6989301C11FCE121CF787AA6E60C0ED27CAA7EB18674,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1896.png,PNG,66x66,172BB17B92B5DE353D3A2E2DEB62731ED336E3723B23EEA356297EC6D0F3B21D,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1897.png,PNG,66x66,CAD99AE9753443BDA6D1C40144AE1A5212808ABDBBC8F961B5C7E7D5B9601479,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1898.png,PNG,66x66,BA8E6F7223A39FB03D89BD15ABC78484EA41545561AE419309384B1819D1020B,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1899.png,PNG,66x66,B7283B45DFA2841A1C67322F54EA12202F7747ABC617E4B3D31BB5FBD79C2956,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_19.png,PNG,66x66,BB934289366FF4D5FDF2BBE365D01B52C65C95607C38368DC4E5AF7B80AA0BF2,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_190.png,PNG,66x66,820F5B61C64E6E005DED9400946584D2F27CD6A858312565D3A26A018CBB3CF5,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1900.png,PNG,66x66,A01A01E4AB8C01E5335727BCE8E1800C9D0490505BC9DA4CFEE3F63B053E046B,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1901.png,PNG,66x66,C1611E97D098458E087A4CE8E8A4CE1330D9B4AB7C77DBCFA033B07733BAEF9C,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1902.png,PNG,66x66,1A9978AE2F0FA6082DC97CC8ACD8F8BB416F05EBD1F5ECC27EF5A12D794DC5B8,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1903.png,PNG,66x66,EDDCFD976873D3851C5423E31CF35FAEBC57AAFB488C9A8E51F3AEAF394C7CD9,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1904.png,PNG,66x66,7B7B1AECF57AB3E0D9F7EB46D57756653B3F2458FA49516006A33C9F8D4A6136,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1905.png,PNG,66x66,AD0DBB0A4964B8C551CC893ECC7AB936FA353AB9C5C3D6E6FFCA4803B08C47AF,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1906.png,PNG,66x66,E6155F26AC505B5FC53EA68A3FCF541D353EEB3CD816569C29ACE7156D00CCE7,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1907.png,PNG,66x66,63A01FDCD24677EED2112FEA5A3FF19957A875960B3450138934FAE176919B2C,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1908.png,PNG,66x66,14A8F5E5D6C613640F240A50BF3C05BBBC5EF6780BB93E69EE938BD0E0F18077,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1909.png,PNG,66x66,EEE175C4FEDBC29519F90F298310C659302AC2B7D265C8D04F64FD80DEB45CC8,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_191.png,PNG,66x66,6AC52548978D07A714656D0AE16C20599B8BE449E5799C7D3C56C213233C6EB5,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
assets/emoji/modern/0_1910.png,PNG,66x66,458EF03E1B1C4D5AE45F45C2BB410F4DCDA666B9A831AA59BBAE0992C2FB117B,modern_emoji_map.json / emoji picker,no,,outside Login/shared-foundation scope
